Date	Temperature [°C]
'13-Mar-2022 01:50:49'	10.761
'13-Mar-2022 02:50:49'	10.761
'13-Mar-2022 03:50:49'	10.761
'13-Mar-2022 04:50:49'	10.649
'13-Mar-2022 05:50:49'	10.594
'13-Mar-2022 06:50:49'	10.426
'13-Mar-2022 07:50:49'	10.426
'13-Mar-2022 08:50:49'	10.426
'13-Mar-2022 09:50:49'	10.426
'13-Mar-2022 10:50:49'	15.613
'13-Mar-2022 11:50:49'	12.439
'13-Mar-2022 12:50:49'	11.879
'13-Mar-2022 13:50:49'	11.488
'13-Mar-2022 14:50:49'	11.655
'13-Mar-2022 15:50:49'	11.823
'13-Mar-2022 16:50:49'	11.823
'13-Mar-2022 17:50:49'	11.655
'13-Mar-2022 18:50:49'	11.66
'13-Mar-2022 19:50:49'	11.655
'13-Mar-2022 20:50:49'	11.655
'13-Mar-2022 21:50:49'	11.599
'13-Mar-2022 23:50:49'	11.488
'14-Mar-2022 00:50:49'	11.376
'14-Mar-2022 01:50:49'	11.376
'14-Mar-2022 02:50:49'	11.375
'14-Mar-2022 03:50:49'	11.376
'14-Mar-2022 04:50:49'	11.32
'14-Mar-2022 05:50:49'	11.321
'14-Mar-2022 06:50:49'	11.265
'14-Mar-2022 07:50:49'	11.321
'14-Mar-2022 08:50:49'	11.32
'14-Mar-2022 09:50:49'	11.32
'14-Mar-2022 10:50:49'	11.432
'14-Mar-2022 11:50:49'	11.432
'14-Mar-2022 12:50:49'	11.599
'14-Mar-2022 13:50:49'	11.543
'14-Mar-2022 14:50:49'	11.711
'14-Mar-2022 15:50:49'	11.767
'14-Mar-2022 16:50:49'	11.823
'14-Mar-2022 17:50:49'	11.879
'14-Mar-2022 18:50:49'	11.935
'14-Mar-2022 19:50:49'	11.879
'14-Mar-2022 20:50:49'	11.879
'14-Mar-2022 21:50:49'	11.823
'14-Mar-2022 22:50:49'	11.767
'14-Mar-2022 23:50:49'	11.767
'15-Mar-2022 00:50:49'	11.767
'15-Mar-2022 01:50:49'	11.712
'15-Mar-2022 02:50:49'	11.655
'15-Mar-2022 03:50:49'	11.598
'15-Mar-2022 04:50:49'	11.544
'15-Mar-2022 05:50:49'	11.544
'15-Mar-2022 06:50:49'	11.544
'15-Mar-2022 07:50:49'	11.543
'15-Mar-2022 08:50:49'	11.543
'15-Mar-2022 09:50:49'	11.544
'15-Mar-2022 10:50:49'	11.935
'15-Mar-2022 11:50:49'	11.991
'15-Mar-2022 12:50:49'	11.829
'15-Mar-2022 13:50:49'	12.102
'15-Mar-2022 14:50:49'	12.046
'15-Mar-2022 15:50:49'	12.159
'15-Mar-2022 16:50:49'	12.103
'15-Mar-2022 17:50:49'	12.103
'15-Mar-2022 18:50:49'	12.215
'15-Mar-2022 19:50:49'	12.215
'15-Mar-2022 20:50:49'	12.103
'15-Mar-2022 21:50:49'	12.158
'15-Mar-2022 22:50:49'	12.213
'15-Mar-2022 23:50:49'	12.216
'16-Mar-2022 00:50:49'	12.103
'16-Mar-2022 01:50:49'	12.16
'16-Mar-2022 02:50:49'	12.27
'16-Mar-2022 03:50:49'	12.102
'16-Mar-2022 04:50:49'	11.991
'16-Mar-2022 05:50:49'	12.047
'16-Mar-2022 06:50:49'	11.99
'16-Mar-2022 07:50:49'	11.935
'16-Mar-2022 08:50:49'	11.973
'16-Mar-2022 09:50:49'	11.991
'16-Mar-2022 10:50:49'	11.991
'16-Mar-2022 11:50:49'	12.046
'16-Mar-2022 12:50:49'	12.272
'16-Mar-2022 13:50:49'	12.383
'16-Mar-2022 14:50:49'	12.215
'16-Mar-2022 15:50:49'	12.103
'16-Mar-2022 16:50:49'	12.214
'16-Mar-2022 17:50:49'	12.326
'16-Mar-2022 18:50:49'	12.215
'16-Mar-2022 19:50:49'	12.159
'16-Mar-2022 20:50:49'	12.159
'16-Mar-2022 21:50:49'	12.215
'16-Mar-2022 22:50:49'	12.215
'17-Mar-2022 00:50:49'	12.16
'17-Mar-2022 01:50:49'	12.159
'17-Mar-2022 02:50:49'	12.159
'17-Mar-2022 03:50:49'	12.261
'17-Mar-2022 04:50:49'	12.494
'17-Mar-2022 05:50:49'	12.494
'17-Mar-2022 06:50:49'	12.495
'17-Mar-2022 07:50:49'	12.215
'17-Mar-2022 08:50:49'	12.159
'17-Mar-2022 09:50:49'	12.047
'17-Mar-2022 10:50:49'	12.271
'17-Mar-2022 11:50:49'	12.354
'17-Mar-2022 12:50:49'	12.271
'17-Mar-2022 13:50:49'	12.438
'17-Mar-2022 14:50:49'	12.439
'17-Mar-2022 15:50:49'	12.606
'17-Mar-2022 16:50:49'	12.551
'17-Mar-2022 17:50:49'	12.55
'17-Mar-2022 18:50:49'	12.494
'17-Mar-2022 19:50:49'	12.439
'17-Mar-2022 20:50:49'	12.438
'17-Mar-2022 21:50:49'	12.382
'17-Mar-2022 22:50:49'	12.382
'17-Mar-2022 23:50:49'	12.382
'18-Mar-2022 00:50:49'	12.382
'18-Mar-2022 01:50:49'	12.382
'18-Mar-2022 02:50:49'	12.382
'18-Mar-2022 03:50:49'	12.326
'18-Mar-2022 04:50:49'	12.325
'18-Mar-2022 05:50:49'	12.382
'18-Mar-2022 06:50:49'	12.326
'18-Mar-2022 07:50:49'	12.326
'18-Mar-2022 08:50:49'	12.326
'18-Mar-2022 09:50:49'	12.382
'18-Mar-2022 10:50:49'	12.55
'18-Mar-2022 11:50:49'	12.55
'18-Mar-2022 12:50:49'	12.55
'18-Mar-2022 13:50:49'	12.606
'18-Mar-2022 14:50:49'	12.55
'18-Mar-2022 15:50:49'	12.662
'18-Mar-2022 16:50:49'	12.941
'18-Mar-2022 17:50:49'	12.718
'18-Mar-2022 18:50:49'	12.662
'18-Mar-2022 19:50:49'	12.718
'18-Mar-2022 20:50:49'	12.718
'18-Mar-2022 21:50:49'	12.662
'18-Mar-2022 22:50:49'	12.691
'18-Mar-2022 23:50:49'	12.662
'19-Mar-2022 01:50:49'	12.606
'19-Mar-2022 02:50:49'	12.607
'19-Mar-2022 03:50:49'	12.718
'19-Mar-2022 04:50:49'	12.629
'19-Mar-2022 05:50:49'	12.606
'19-Mar-2022 06:50:49'	12.606
'19-Mar-2022 07:50:49'	12.607
'19-Mar-2022 08:50:49'	12.438
'19-Mar-2022 09:50:49'	12.438
'19-Mar-2022 10:50:49'	12.607
'19-Mar-2022 11:50:49'	12.55
'19-Mar-2022 12:50:49'	12.666
'19-Mar-2022 13:50:49'	12.717
'19-Mar-2022 14:50:49'	12.885
'19-Mar-2022 15:50:49'	12.773
'19-Mar-2022 16:50:49'	12.885
'19-Mar-2022 17:50:49'	12.886
'19-Mar-2022 18:50:49'	12.776
'19-Mar-2022 19:50:49'	12.829
'19-Mar-2022 20:50:49'	12.829
'19-Mar-2022 21:50:49'	12.997
'19-Mar-2022 22:50:49'	12.998
'19-Mar-2022 23:50:49'	12.942
'20-Mar-2022 00:50:49'	12.883
'20-Mar-2022 02:50:49'	12.718
'20-Mar-2022 03:50:49'	12.718
'20-Mar-2022 04:50:49'	12.661
'20-Mar-2022 05:50:49'	12.718
'20-Mar-2022 06:50:49'	12.885
'20-Mar-2022 07:50:49'	12.774
'20-Mar-2022 08:50:49'	12.661
'20-Mar-2022 09:50:49'	13.5
'20-Mar-2022 10:50:49'	18.084
'20-Mar-2022 11:50:49'	14.227
'20-Mar-2022 12:50:49'	14.059
'20-Mar-2022 13:50:49'	13.836
'20-Mar-2022 14:50:49'	13.779
'20-Mar-2022 15:50:49'	13.78
'20-Mar-2022 16:50:49'	13.78
'20-Mar-2022 17:50:49'	13.781
'20-Mar-2022 18:50:49'	13.724
'20-Mar-2022 19:50:49'	13.669
'20-Mar-2022 20:50:49'	13.668
'20-Mar-2022 21:50:49'	13.556
'20-Mar-2022 22:50:49'	13.613
'20-Mar-2022 23:50:49'	13.557
'21-Mar-2022 00:50:49'	13.5
'21-Mar-2022 01:50:49'	13.445
'21-Mar-2022 12:03:58'	13.277
'21-Mar-2022 13:03:58'	13.388
'21-Mar-2022 14:03:58'	13.241
'21-Mar-2022 15:03:58'	13.293
'21-Mar-2022 16:03:58'	13.5
'21-Mar-2022 17:03:58'	13.5
'21-Mar-2022 18:03:58'	13.556
'21-Mar-2022 19:03:58'	13.557
'21-Mar-2022 20:03:58'	13.612
'21-Mar-2022 21:03:58'	13.556
'21-Mar-2022 22:03:58'	13.556
'21-Mar-2022 23:03:58'	13.501
'22-Mar-2022 00:03:58'	13.5
'22-Mar-2022 01:03:58'	13.443
'22-Mar-2022 02:03:58'	13.388
'22-Mar-2022 03:03:58'	13.277
'22-Mar-2022 04:03:58'	13.277
'22-Mar-2022 05:03:58'	13.221
'22-Mar-2022 06:03:58'	13.165
'22-Mar-2022 07:03:58'	13.164
'22-Mar-2022 08:03:58'	13.221
'22-Mar-2022 09:03:58'	13.221
'22-Mar-2022 10:03:58'	13.321
'NaT'	NaN
'22-Mar-2022 11:03:58'	12.941
'22-Mar-2022 12:03:58'	12.997
'22-Mar-2022 13:03:58'	13.109
'22-Mar-2022 14:03:58'	12.941
'22-Mar-2022 15:03:58'	13.165
'22-Mar-2022 16:03:58'	13.332
'22-Mar-2022 17:03:58'	13.332
'22-Mar-2022 18:03:58'	13.555
'22-Mar-2022 19:03:58'	13.388
'22-Mar-2022 20:03:58'	13.556
'22-Mar-2022 21:03:58'	13.611
'22-Mar-2022 22:03:58'	13.612
'22-Mar-2022 23:03:58'	13.556
'23-Mar-2022 00:03:58'	13.556
'23-Mar-2022 01:03:58'	13.444
'23-Mar-2022 02:03:58'	13.444
'23-Mar-2022 03:03:58'	13.388
'23-Mar-2022 04:03:58'	13.388
'23-Mar-2022 05:03:58'	13.328
'23-Mar-2022 06:03:58'	13.277
'23-Mar-2022 07:03:58'	13.22
'23-Mar-2022 08:03:58'	13.277
'23-Mar-2022 09:03:58'	13.333
'23-Mar-2022 10:03:58'	13.334
'23-Mar-2022 12:03:58'	13.053
'23-Mar-2022 13:03:58'	13.165
'23-Mar-2022 14:03:58'	13.053
'23-Mar-2022 15:03:58'	13.361
'23-Mar-2022 16:03:58'	13.388
'23-Mar-2022 17:03:58'	13.556
'23-Mar-2022 18:03:58'	13.611
'23-Mar-2022 19:03:58'	13.613
'23-Mar-2022 20:03:58'	13.612
'23-Mar-2022 21:03:58'	13.665
'23-Mar-2022 22:03:58'	13.613
'23-Mar-2022 23:03:58'	13.78
'24-Mar-2022 00:03:58'	13.724
'24-Mar-2022 01:03:58'	13.723
'24-Mar-2022 02:03:58'	13.668
'24-Mar-2022 03:03:58'	13.613
'24-Mar-2022 04:03:58'	13.556
'24-Mar-2022 05:03:58'	13.501
'24-Mar-2022 06:03:58'	13.445
'24-Mar-2022 07:03:58'	13.388
'24-Mar-2022 08:03:58'	13.445
'24-Mar-2022 09:03:58'	13.557
'24-Mar-2022 10:03:58'	13.557
'24-Mar-2022 11:03:58'	13.139
'24-Mar-2022 12:03:58'	13.165
'24-Mar-2022 13:03:58'	13.389
'24-Mar-2022 14:03:58'	13.165
'24-Mar-2022 15:03:58'	13.557
'24-Mar-2022 16:03:58'	13.557
'24-Mar-2022 17:03:58'	13.893
'24-Mar-2022 18:03:58'	13.836
'24-Mar-2022 19:03:58'	13.836
'24-Mar-2022 20:03:58'	13.837
'24-Mar-2022 21:03:58'	13.835
'24-Mar-2022 22:03:58'	13.949
'24-Mar-2022 23:03:58'	13.948
'25-Mar-2022 00:03:58'	13.835
'25-Mar-2022 01:03:58'	13.78
'25-Mar-2022 02:03:58'	13.779
'25-Mar-2022 03:03:58'	13.78
'25-Mar-2022 04:03:58'	13.725
'25-Mar-2022 05:03:58'	13.668
'25-Mar-2022 06:03:58'	13.612
'25-Mar-2022 07:03:58'	13.557
'25-Mar-2022 08:03:58'	13.557
'25-Mar-2022 09:03:58'	13.612
'25-Mar-2022 10:03:58'	13.725
'25-Mar-2022 11:03:58'	13.333
'25-Mar-2022 12:03:58'	13.277
'25-Mar-2022 13:03:58'	13.556
'25-Mar-2022 14:03:58'	13.501
'25-Mar-2022 15:03:58'	13.668
'25-Mar-2022 16:03:58'	13.78
'25-Mar-2022 17:03:58'	13.949
'25-Mar-2022 18:03:58'	13.948
'25-Mar-2022 19:03:58'	14.004
'25-Mar-2022 20:03:58'	14.004
'25-Mar-2022 21:03:58'	13.948
'25-Mar-2022 22:03:58'	14.059
'25-Mar-2022 23:03:58'	14.115
'26-Mar-2022 00:03:58'	14.06
'26-Mar-2022 01:03:58'	14.06
'26-Mar-2022 02:03:58'	13.948
'26-Mar-2022 03:03:58'	13.948
'26-Mar-2022 04:03:58'	13.892
'26-Mar-2022 05:03:58'	13.891
'26-Mar-2022 06:03:58'	13.836
'26-Mar-2022 07:03:58'	13.78
'26-Mar-2022 08:03:58'	13.781
'26-Mar-2022 09:03:58'	13.836
'26-Mar-2022 10:03:58'	13.836
'26-Mar-2022 11:03:58'	13.724
'26-Mar-2022 13:03:58'	13.836
'26-Mar-2022 14:03:58'	13.78
'26-Mar-2022 15:03:58'	14.116
'26-Mar-2022 16:03:58'	14.116
'26-Mar-2022 17:03:58'	14.171
'26-Mar-2022 18:03:58'	14.34
'26-Mar-2022 19:03:58'	14.34
'26-Mar-2022 20:03:58'	14.338
'26-Mar-2022 21:03:58'	14.339
'26-Mar-2022 22:03:58'	14.34
'26-Mar-2022 23:03:58'	14.34
'27-Mar-2022 00:03:58'	14.339
'27-Mar-2022 01:03:58'	14.283
'27-Mar-2022 03:03:58'	14.227
'27-Mar-2022 04:03:58'	14.396
'27-Mar-2022 05:03:58'	14.339
'27-Mar-2022 06:03:58'	14.34
'27-Mar-2022 07:03:58'	14.284
'27-Mar-2022 08:03:58'	14.34
'27-Mar-2022 09:03:58'	14.228
'27-Mar-2022 10:03:58'	17.413
'27-Mar-2022 11:03:58'	14.618
'27-Mar-2022 12:03:58'	14.562
'27-Mar-2022 13:03:58'	14.728
'27-Mar-2022 14:03:58'	14.507
'27-Mar-2022 15:03:58'	14.562
'27-Mar-2022 16:03:58'	14.727
'27-Mar-2022 17:03:58'	14.839
'27-Mar-2022 18:03:58'	14.895
'27-Mar-2022 19:03:58'	14.895
'27-Mar-2022 20:03:58'	14.839
'27-Mar-2022 21:03:58'	14.84
'27-Mar-2022 22:03:58'	14.84
'27-Mar-2022 23:03:58'	14.84
'28-Mar-2022 00:03:58'	14.84
'28-Mar-2022 01:03:58'	14.84
'28-Mar-2022 02:03:58'	14.839
'28-Mar-2022 03:03:58'	14.84
'28-Mar-2022 04:03:58'	14.84
'28-Mar-2022 05:03:58'	14.84
'28-Mar-2022 06:03:58'	14.784
'28-Mar-2022 07:03:58'	14.728
'28-Mar-2022 08:03:58'	14.673
'28-Mar-2022 09:03:58'	14.784
'28-Mar-2022 10:03:58'	14.841
'28-Mar-2022 11:03:58'	14.839
'28-Mar-2022 12:03:58'	14.784
'28-Mar-2022 13:03:58'	14.896
'28-Mar-2022 15:03:58'	14.951
'28-Mar-2022 16:03:58'	15.007
'28-Mar-2022 17:03:58'	15.008
'28-Mar-2022 18:03:58'	15.119
'28-Mar-2022 19:03:58'	15.064
'28-Mar-2022 20:03:58'	15.117
'28-Mar-2022 21:03:58'	15.119
'28-Mar-2022 22:03:58'	15.119
'28-Mar-2022 23:03:58'	15.119
'29-Mar-2022 00:03:58'	15.119
'29-Mar-2022 01:03:58'	15.063
'29-Mar-2022 02:03:58'	15.119
'29-Mar-2022 03:03:58'	15.063
'29-Mar-2022 04:03:58'	15.007
'29-Mar-2022 05:03:58'	14.894
'29-Mar-2022 06:03:58'	14.84
'29-Mar-2022 07:03:58'	14.841
'29-Mar-2022 08:03:58'	14.784
'29-Mar-2022 09:03:58'	14.84
'29-Mar-2022 10:03:58'	14.784
'29-Mar-2022 11:03:58'	14.673
'29-Mar-2022 12:03:58'	14.84
'29-Mar-2022 13:03:58'	14.84
'29-Mar-2022 14:03:58'	14.896
'29-Mar-2022 15:03:58'	14.896
'29-Mar-2022 16:03:58'	14.896
'29-Mar-2022 17:03:58'	14.951
'29-Mar-2022 18:03:58'	15.343
'29-Mar-2022 19:03:58'	15.175
'29-Mar-2022 20:03:58'	15.343
'29-Mar-2022 21:03:58'	15.344
'29-Mar-2022 22:03:58'	15.344
'29-Mar-2022 23:03:58'	15.343
'30-Mar-2022 00:03:58'	15.343
'30-Mar-2022 01:03:58'	15.288
'30-Mar-2022 02:03:58'	15.399
'30-Mar-2022 03:03:58'	15.343
'30-Mar-2022 04:03:58'	15.343
'30-Mar-2022 05:03:58'	15.288
'30-Mar-2022 06:03:58'	15.287
'30-Mar-2022 07:03:58'	15.287
'30-Mar-2022 08:03:58'	15.287
'30-Mar-2022 09:03:58'	15.288
'30-Mar-2022 10:03:58'	15.288
'30-Mar-2022 11:03:58'	15.232
'30-Mar-2022 12:03:58'	15.232
'30-Mar-2022 13:03:58'	15.232
'30-Mar-2022 14:03:58'	15.288
'30-Mar-2022 16:03:58'	15.399
'30-Mar-2022 17:03:58'	15.455
'30-Mar-2022 18:03:58'	15.398
'30-Mar-2022 19:03:58'	15.4
'30-Mar-2022 20:03:58'	15.399
'30-Mar-2022 21:03:58'	15.456
'30-Mar-2022 22:03:58'	15.399
'30-Mar-2022 23:03:58'	15.343
'31-Mar-2022 00:03:58'	15.4
'31-Mar-2022 01:03:58'	15.4
'31-Mar-2022 02:03:58'	15.399
'31-Mar-2022 03:03:58'	15.4
'31-Mar-2022 04:03:58'	15.399
'31-Mar-2022 05:03:58'	15.343
'31-Mar-2022 06:03:58'	15.288
'31-Mar-2022 07:03:58'	15.288
'31-Mar-2022 08:03:58'	15.231
'31-Mar-2022 09:03:58'	15.175
'31-Mar-2022 10:03:58'	15.175
'31-Mar-2022 11:03:58'	15.344
'31-Mar-2022 12:03:58'	15.288
'31-Mar-2022 13:03:58'	15.344
'31-Mar-2022 14:03:58'	15.398
'31-Mar-2022 15:03:58'	15.343
'31-Mar-2022 16:03:58'	15.399
'31-Mar-2022 17:03:58'	15.399
'31-Mar-2022 18:03:58'	15.398
'31-Mar-2022 19:03:58'	15.4
'31-Mar-2022 20:03:58'	15.344
'31-Mar-2022 21:03:58'	15.344
'31-Mar-2022 22:03:58'	15.288
'31-Mar-2022 23:03:58'	15.288
'01-Apr-2022 00:03:58'	15.288
'01-Apr-2022 01:03:58'	15.29
'01-Apr-2022 02:03:58'	15.288
'01-Apr-2022 03:03:58'	15.288
'01-Apr-2022 04:03:58'	15.232
'01-Apr-2022 05:03:58'	15.232
'01-Apr-2022 06:03:58'	15.233
'01-Apr-2022 07:03:58'	15.232
'01-Apr-2022 08:03:58'	15.176
'NaT'	NaN
'NaT'	NaN
'NaT'	NaN
'NaT'	NaN
'NaT'	NaN
'NaT'	NaN
'NaT'	NaN
'01-Apr-2022 17:03:58'	15.344
'01-Apr-2022 18:03:58'	15.455
'01-Apr-2022 19:03:58'	15.287
'01-Apr-2022 20:03:58'	15.232
'01-Apr-2022 21:03:58'	15.12
'01-Apr-2022 22:03:58'	15.064
'01-Apr-2022 23:03:58'	15.064
'02-Apr-2022 00:03:58'	15.007
'02-Apr-2022 01:03:58'	14.951
'02-Apr-2022 02:03:58'	14.896
'02-Apr-2022 03:03:58'	14.729
'02-Apr-2022 04:03:58'	14.729
'02-Apr-2022 05:03:58'	14.701
'02-Apr-2022 06:03:58'	14.618
'02-Apr-2022 07:03:58'	14.618
'02-Apr-2022 08:03:58'	14.452
'02-Apr-2022 09:03:58'	14.452
'02-Apr-2022 10:03:58'	14.452
'02-Apr-2022 11:03:58'	14.116
'02-Apr-2022 12:03:58'	14.339
'02-Apr-2022 13:03:58'	14.562
'02-Apr-2022 14:03:58'	14.672
'02-Apr-2022 15:03:58'	14.563
'02-Apr-2022 16:03:58'	14.673
'02-Apr-2022 17:03:58'	14.618
'02-Apr-2022 18:03:58'	14.952
'02-Apr-2022 19:03:58'	14.673
'02-Apr-2022 20:03:58'	14.563
'02-Apr-2022 21:03:58'	14.564
'02-Apr-2022 22:03:58'	14.508
'02-Apr-2022 23:03:58'	14.451
'03-Apr-2022 00:03:58'	14.395
'03-Apr-2022 01:03:58'	14.259
'03-Apr-2022 02:03:58'	14.228
'03-Apr-2022 03:03:58'	14.116
'03-Apr-2022 04:03:58'	14.06
'03-Apr-2022 05:03:58'	14.004
'03-Apr-2022 06:03:58'	13.837
'03-Apr-2022 07:03:58'	13.836
'03-Apr-2022 08:03:58'	13.781
'03-Apr-2022 09:03:58'	13.501
'03-Apr-2022 10:03:58'	15.456
'03-Apr-2022 11:03:58'	15.569
'03-Apr-2022 12:03:58'	14.84
'03-Apr-2022 13:03:58'	14.729
'03-Apr-2022 14:03:58'	14.728
'03-Apr-2022 15:03:58'	14.728
'03-Apr-2022 16:03:58'	14.729
'03-Apr-2022 17:03:58'	14.563
'03-Apr-2022 18:03:58'	14.674
'03-Apr-2022 19:03:58'	14.507
'03-Apr-2022 20:03:58'	14.563
'03-Apr-2022 21:03:58'	14.396
'03-Apr-2022 22:03:58'	14.34
'03-Apr-2022 23:03:58'	14.228
'04-Apr-2022 00:03:58'	14.228
'04-Apr-2022 01:03:58'	14.117
'04-Apr-2022 02:03:58'	14.116
'04-Apr-2022 03:03:58'	14.005
'04-Apr-2022 04:03:58'	13.949
'04-Apr-2022 05:03:58'	13.949
'04-Apr-2022 06:03:58'	13.893
'04-Apr-2022 07:03:58'	13.837
'04-Apr-2022 08:03:58'	13.781
'04-Apr-2022 09:03:58'	13.668
'04-Apr-2022 10:03:58'	13.558
'04-Apr-2022 11:03:58'	13.671
'04-Apr-2022 12:03:58'	13.67
'04-Apr-2022 13:03:58'	13.837
'04-Apr-2022 14:03:58'	13.893
'04-Apr-2022 15:03:58'	13.836
'04-Apr-2022 16:03:58'	13.95
'04-Apr-2022 18:03:58'	14.06
'04-Apr-2022 19:03:58'	14.06
'04-Apr-2022 20:03:58'	14.005
'04-Apr-2022 21:03:58'	14.004
'04-Apr-2022 22:03:58'	13.949
'04-Apr-2022 23:03:58'	13.892
'05-Apr-2022 00:03:58'	13.893
'05-Apr-2022 01:03:58'	13.837
'05-Apr-2022 02:03:58'	13.669
'05-Apr-2022 03:03:58'	13.669
'05-Apr-2022 04:03:58'	13.556
'05-Apr-2022 05:03:58'	13.502
'05-Apr-2022 06:03:58'	13.446
'05-Apr-2022 07:03:58'	13.389
'05-Apr-2022 08:03:58'	13.222
'05-Apr-2022 09:03:58'	13.222
'05-Apr-2022 10:03:58'	13.11
'05-Apr-2022 11:03:58'	13.278
'05-Apr-2022 12:03:58'	13.501
'05-Apr-2022 13:03:58'	13.725
'05-Apr-2022 14:03:58'	13.669
'05-Apr-2022 15:03:58'	14.117
'05-Apr-2022 16:03:58'	14.173
'05-Apr-2022 17:03:58'	13.893
'05-Apr-2022 19:03:58'	14.06
'05-Apr-2022 20:03:58'	14.061
'05-Apr-2022 21:03:58'	13.949
'05-Apr-2022 22:03:58'	13.892
'05-Apr-2022 23:03:58'	13.837
'06-Apr-2022 00:03:58'	13.781
'06-Apr-2022 01:03:58'	13.782
'06-Apr-2022 02:03:58'	13.669
'06-Apr-2022 03:03:58'	13.669
'06-Apr-2022 04:03:58'	13.614
'06-Apr-2022 05:03:58'	13.557
'06-Apr-2022 06:03:58'	13.502
'06-Apr-2022 07:03:58'	13.445
'06-Apr-2022 08:03:58'	13.333
'06-Apr-2022 09:03:58'	13.166
'06-Apr-2022 10:03:58'	13.11
'06-Apr-2022 11:03:58'	13.278
'06-Apr-2022 12:03:58'	13.669
'06-Apr-2022 13:03:58'	13.893
'06-Apr-2022 14:03:58'	13.78
'06-Apr-2022 15:03:58'	13.781
'06-Apr-2022 16:03:58'	13.948
'06-Apr-2022 17:03:58'	14.231
'06-Apr-2022 18:03:58'	13.948
'06-Apr-2022 19:03:58'	13.949
'06-Apr-2022 20:03:58'	13.949
'06-Apr-2022 21:03:58'	17.581
'06-Apr-2022 22:03:58'	19.147
'06-Apr-2022 23:03:58'	15.231
'07-Apr-2022 00:03:58'	14.896
'07-Apr-2022 01:03:58'	14.785
'07-Apr-2022 02:03:58'	14.562
'07-Apr-2022 03:03:58'	14.452
'07-Apr-2022 04:03:58'	14.339
'07-Apr-2022 05:03:58'	14.395
'07-Apr-2022 06:03:58'	14.284
'07-Apr-2022 07:03:58'	14.284
'07-Apr-2022 08:03:58'	14.34
'07-Apr-2022 09:03:58'	14.228
'07-Apr-2022 10:03:58'	14.171
'07-Apr-2022 11:03:58'	14.229
'07-Apr-2022 12:03:58'	14.227
'07-Apr-2022 13:03:58'	14.283
'07-Apr-2022 14:03:58'	14.563
'07-Apr-2022 15:03:58'	14.34
'07-Apr-2022 16:03:58'	14.452
'07-Apr-2022 17:03:58'	14.509
'07-Apr-2022 18:03:58'	14.674
'07-Apr-2022 20:03:58'	14.785
'07-Apr-2022 21:03:58'	14.729
'07-Apr-2022 22:03:58'	14.729
'07-Apr-2022 23:03:58'	14.729
'08-Apr-2022 00:03:58'	14.729
'08-Apr-2022 01:03:58'	14.729
'08-Apr-2022 02:03:58'	14.729
'08-Apr-2022 03:03:58'	14.674
'08-Apr-2022 04:03:58'	14.674
'08-Apr-2022 05:03:58'	14.619
'08-Apr-2022 06:03:58'	14.619
'08-Apr-2022 07:03:58'	14.508
'08-Apr-2022 08:03:58'	14.507
'08-Apr-2022 09:03:58'	14.451
'08-Apr-2022 10:03:58'	14.507
'08-Apr-2022 11:03:58'	14.508
'08-Apr-2022 12:03:58'	14.563
'08-Apr-2022 13:03:58'	14.563
'08-Apr-2022 14:03:58'	14.452
'08-Apr-2022 15:03:58'	14.563
'08-Apr-2022 16:03:58'	14.619
'08-Apr-2022 17:03:58'	14.509
'08-Apr-2022 18:03:58'	14.508
'08-Apr-2022 19:03:58'	14.619
'08-Apr-2022 20:03:58'	14.785
'08-Apr-2022 21:03:58'	14.841
'08-Apr-2022 22:03:58'	14.784
'08-Apr-2022 23:03:58'	14.779
'09-Apr-2022 00:03:58'	14.841
'09-Apr-2022 01:03:58'	14.785
'09-Apr-2022 02:03:58'	14.784
'09-Apr-2022 03:03:58'	14.785
'09-Apr-2022 04:03:58'	14.729
'09-Apr-2022 05:03:58'	14.618
'09-Apr-2022 06:03:58'	14.561
'09-Apr-2022 07:03:58'	14.618
'09-Apr-2022 08:03:58'	14.618
'09-Apr-2022 09:03:58'	14.53
'09-Apr-2022 10:03:58'	14.341
'09-Apr-2022 11:03:58'	14.729
'09-Apr-2022 12:03:58'	14.618
'09-Apr-2022 13:03:58'	14.674
'09-Apr-2022 14:03:58'	14.563
'09-Apr-2022 15:03:58'	14.617
'09-Apr-2022 16:03:58'	14.729
'09-Apr-2022 17:03:58'	14.785
'09-Apr-2022 18:03:58'	14.783
'09-Apr-2022 19:03:58'	14.785
'09-Apr-2022 21:03:58'	14.785
'09-Apr-2022 22:03:58'	14.785
'09-Apr-2022 23:03:58'	14.784
'10-Apr-2022 00:03:58'	14.729
'10-Apr-2022 01:03:58'	14.617
'10-Apr-2022 02:03:58'	14.673
'10-Apr-2022 03:03:58'	14.425
'10-Apr-2022 04:03:58'	14.117
'10-Apr-2022 05:03:58'	14.562
'10-Apr-2022 06:03:58'	14.339
'10-Apr-2022 07:03:58'	14.339
'10-Apr-2022 08:03:58'	14.339
'10-Apr-2022 09:03:58'	16.238
'10-Apr-2022 10:03:58'	15.287
'10-Apr-2022 11:03:58'	14.673
'10-Apr-2022 12:03:58'	14.728
'10-Apr-2022 13:03:58'	14.784
'10-Apr-2022 14:03:58'	14.784
'10-Apr-2022 15:03:58'	14.784
'10-Apr-2022 16:03:58'	14.618
'10-Apr-2022 17:03:58'	14.728
'10-Apr-2022 18:03:58'	14.671
'10-Apr-2022 19:03:58'	14.952
'10-Apr-2022 20:03:58'	14.952
'10-Apr-2022 22:03:58'	14.952
